WELL_ID,LAT,LONG,LL_REF,X,Y,XY_REF,TOP070_Pierre,TOP097_Mowry,TOP125_InyanKara,TOP145_Swift_lower,TOP170_Rierdon,TOP183_Piper,TOP201_Spearfish,TOP307_Tyler,TOP323_Otter,TOP330_Kibbey,TOP335_Charles,TOP340_MissionCanyon,TOP349_Lodgepole,TOP357_Bakken_upper,TOP362_Bakken_middle,TOP364_Bakken_lower,TOP368_ThreeForks,TOP372_Duprow,TOP377_DawsonBay,TOP382_Prairie,TOP383_Prairie_evaporite,TOP388_Winnipegosis,TOP408_Ashern,TOP419_Interlake,TOP445_RedRiver,TOP458_Winnipeg,TOP467_Icebox_base,TOP470_Deadwood,TOP542_Basement,TVT070_Pierre_2_Mowry,TVT097_Mowry_2_InyanKara,TVT125_InyanKara_2_Swift_lower,TVT145_Swift_lower_2_Rierdon,TVT170_Rierdon_2_Piper,TVT183_Piper_2_Spearfish,TVT201_Spearfish_2_Tyler,TVT307_Tyler_2_Otter,TVT323_Otter_2_Kibbey,TVT330_Kibbey_2_Charles,TVT335_Charles_2_MissionCanyon,TVT340_MissionCanyon_2_Lodgepole,TVT349_Lodgepole_2_Bakken_upper,TVT357_Bakken_upper_2_Bakken_middle,TVT362_Bakken_middle_2_Bakken_lower,TVT364_Bakken_lower_2_ThreeForks,TVT368_ThreeForks_2_Duprow,TVT372_Duprow_2_DawsonBay,TVT377_DawsonBay_2_Prairie,TVT382_Prairie_2_Prairie_evaporite,TVT383_Prairie_evaporite_2_Winnipegosis,TVT388_Winnipegosis_2_Ashern,TVT408_Ashern_2_Interlake,TVT419_Interlake_2_RedRiver,TVT445_RedRiver_2_Winnipeg,TVT458_Winnipeg_2_Icebox_base,TVT467_Icebox_base_2_Deadwood,TVT470_Deadwood_2_Basement
14261,48.45836579,-103.6041137,NAD27 WKID 4267,-1862016,9354695,NAD27 Conus Albers WKID 5069 - Linear Unit is feet,259,-2550,,,,,,,,,,,,,,,,,,,,,,,,,,,,2808,,,,,,,,,,,,,,,,,,,,,,,,,,,
14262,48.16025235,-103.5093642,NAD27 WKID 4267,-1847367,9245458,NAD27 Conus Albers WKID 5069 - Linear Unit is feet,,-2910,-3294,-4109,-4308,-4634,-4849,-5748,-5992,-6379,-6482,-7399,-7961,-8688,-8706,-8747,-8769,-9058,-9764,-9879,-9892,-10130,-10342,-10465,-11630,,,,,,384,815,200,325,216,904,243,388,102,917,561,727,18,41,21,290,705,115,13,238,212,123,1164,,,,
14263,48.55177751,-102.9315993,NAD27 WKID 4267,-1695186,9375740,NAD27 Conus Albers WKID 5069 - Linear Unit is feet,,-2176,-2534,-3142,-3359,-3675,-3922,-4283,-4521,-4866,-4984,,,,,,,,,,,,,,,,,,,,358,608,217,316,247,360,238,345,118,,,,,,,,,,,,,,,,,,
14264,48.57028135,-102.9261981,NAD27 WKID 4267,-1693381,9382306,NAD27 Conus Albers WKID 5069 - Linear Unit is feet,,-2171,-2531,,-3363,-3680,-3932,,-4554,-4902,-5015,,,,,,,,,,,,,,,,,,,,360,,,316,253,373,,347,113,,,,,,,,,,,,,,,,,,
14265,48.54079458,-102.9151355,NAD27 WKID 4267,-1691455,9371492,NAD27 Conus Albers WKID 5069 - Linear Unit is feet,,-2150,-2516,-3120,-3332,-3644,-3893,-4261,,-4859,-4967,,-6485,-7022,-7034,-7101,-7134,-7447,-8230,,,,,,,,,,,,366,605,212,312,249,374,,,109,,,537,11,68,33,313,783,,,,,,,,,,
14266,48.42653548,-103.773114,NAD27 WKID 4267,-1904247,9346585,NAD27 Conus Albers WKID 5069 - Linear Unit is feet,,-2576,-2979,-3752,-3960,-4313,-4530,-5099,-5248,-5625,-5757,-6600,-7222,-7790,-7803,-7846,-7862,-8136,,,,,,,,,,,,,403,772,208,353,216,565,150,377,132,843,622,568,13,42,17,274,,,,,,,,,,,
14267,48.53456606,-103.0092589,NAD27 WKID 4267,-1714602,9370936,NAD27 Conus Albers WKID 5069 - Linear Unit is feet,,,,,,,,,,,,-5845,-6503,-7094,-7104,-7165,-7192,-7472,-8208,-8326,-8337,-8660,-8851,-8916,-10104,,,,,,,,,,,,,,,,658,592,10,60,27,280,736,118,11,323,191,65,1189,,,,
14268,48.35583179,-104.0051284,NAD27 WKID 4267,-1963102,9325852,NAD27 Conus Albers WKID 5069 - Linear Unit is feet,,-2475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14269,48.51908771,-102.9151691,NAD27 WKID 4267,-1692033,9363676,NAD27 Conus Albers WKID 5069 - Linear Unit is feet,,-2148,-2508,-3147,-3349,-3667,-3911,-4327,-4567,-4915,-5029,,,,,,,,,,,,,,,,,,,,361,639,202,318,244,414,240,348,114,,,,,,,,,,,,,,,,,,
14270,48.36458725,-103.5995546,NAD27 WKID 4267,-1863608,9320839,NAD27 Conus Albers WKID 5069 - Linear Unit is feet,,-2714,-3117,-3906,-4109,-4461,-4698,-5390,-5550,-5928,-6041,-6937,-7594,-8191,-8206,-8252,-8272,-8558,-9293,-9405,-9414,-9712,-9891,-9990,-11057,,,,,,402,790,203,352,237,694,160,378,113,896,657,597,15,45,21,285,735,113,9,298,179,98,1068,,,,
14271,48.53593328,-103.8539788,NAD27 WKID 4267,-1920751,9387585,NAD27 Conus Albers WKID 5069 - Linear Unit is feet,,-2296,-2704,-3436,-3654,-4008,-4231,-4704,-4819,-5209,-5328,-6198,-6784,-7309,-7320,-7365,-7381,-7660,-8435,-8542,-8554,-8858,-9031,-9127,-9990,,,,,,408,732,218,354,222,472,115,390,119,870,586,525,11,45,16,278,775,107,12,305,172,96,864,,,,
14272,48.61421813,-103.5832883,NAD27 WKID 4267,-1852442,9410378,NAD27 Conus Albers WKID 5069 - Linear Unit is feet,,-2209,-2582,-3285,-3499,-3845,-4103,-4510,-4668,-5039,-5163,-5988,,,,,,,,,,,,,,,,,,,373,703,213,347,258,406,158,371,124,825,,,,,,,,,,,,,,,,,
14273,48.54858516,-103.137336,NAD27 WKID 4267,-1745494,9378315,NAD27 Conus Albers WKID 5069 - Linear Unit is feet,,-2316,-2706,-3371,-3580,-3899,-4152,-4750,-4996,-5359,-5467,-6308,-6962,-7534,-7546,-7608,-7640,-7938,-8726,-8838,-8847,-9248,-9459,-9551,-10780,,,,,,390,664,209,319,253,599,246,362,108,841,654,572,12,63,32,298,788,112,9,401,211,92,1228,,,,
14274,48.56582665,-103.2898372,NAD27 WKID 4267,-1782240,9387352,NAD27 Conus Albers WKID 5069 - Linear Unit is feet,,-2425,-2826,-3479,-3700,-4020,-4293,-4752,-4977,-5335,-5450,-6276,,-7463,-7476,-7534,-7556,-7843,-8616,-8740,-8752,-9134,-9326,-9414,-10506,,,,,,401,653,222,320,273,478,226,358,115,826,,,14,57,22,287,773,124,12,381,192,87,1092,,,,
14275,48.33373734,-103.5535323,NAD27 WKID 4267,-1853231,9308828,NAD27 Conus Albers WKID 5069 - Linear Unit is feet,,-2761,-3163,-3948,-4154,-4486,-4728,-5463,-5644,-6023,-6135,-7057,-7671,-8326,-8344,-8387,-8408,-8702,-9430,-9546,-9554,-9852,-10034,-10136,-11231,,,,,,401,786,205,332,242,738,180,379,112,922,614,655,18,43,21,294,729,115,9,298,182,102,1095,,,,
14276,48.05869146,-103.7357662,NAD27 WKID 4267,-1905929,9213318,NAD27 Conus Albers WKID 5069 - Linear Unit is feet,,-2857,-3254,-3996,-4203,-4541,-4801,-5647,-5822,-6211,-6318,-7206,-7761,-8485,-8501,-8532,-8541,-8838,-9524,-9622,-9635,-9809,-9996,-10096,-11134,,,,,,398,742,207,338,260,845,176,388,108,888,555,724,16,31,9,296,686,98,13,174,187,100,1038,,,,
14277,48.5119267,-103.003051,NAD27 WKID 4267,-1713688,9362672,NAD27 Conus Albers WKID 5069 - Linear Unit is feet,,-2089,,,,,,,-4602,-4948,-5061,,,,,,,-7502,,,,,,,,,,,,,,,,,,,,346,113,,,,,,,,,,,,,,,,,,
14278,48.53341443,-102.9148827,NAD27 WKID 4267,-1691587,9368830,NAD27 Conus Albers WKID 5069 - Linear Unit is feet,583,-2177,-2529,-3152,-3362,-3670,-3892,-4303,-4532,-4883,-4998,,,,,,,,,,,,,,,,,,,2760,352,623,210,309,222,410,230,351,116,,,,,,,,,,,,,,,,,,
14279,48.15214134,-103.9551084,NAD27 WKID 4267,-1957020,9251457,NAD27 Conus Albers WKID 5069 - Linear Unit is feet,,-2815,-3222,-4062,-4257,-4614,-4805,-5443,-5614,-6015,-6123,-7038,-7606,-8270,-8281,-8310,-8316,-8587,-9269,-9382,-9401,-9566,-9755,-9849,-10785,,,,,,407,840,195,356,192,632,170,401,109,915,568,665,10,30,6,271,682,113,19,165,189,94,936,,,,
14280,48.55254646,-104.0071722,NAD27 WKID 4267,-1957623,9396688,NAD27 Conus Albers WKID 5069 - Linear Unit is feet,,-2141,-2575,-3332,-3547,-3900,-4128,,-4604,-4966,-5074,-5954,-6550,-7041,-7051,-7092,-7105,-7366,-8150,-8250,-8266,-8540,-8695,-8777,-9577,,,,,,434,757,215,352,228,,,362,108,880,596,491,11,41,13,261,784,100,16,274,155,83,800,,,,
14281,48.62766987,-103.7843601,NAD27 WKID 4267,-1901054,9419188,NAD27 Conus Albers WKID 5069 - Linear Unit is feet,,-2160,-2551,-3260,-3480,-3837,-4071,-4472,-4540,-4910,-5026,-5897,-6468,-6965,-6978,-7026,-7044,,,,,,,,,,,,,,390,710,219,357,234,400,68,370,116,871,571,497,13,48,18,,,,,,,,,,,,
14282,48.14443759,-103.5092893,NAD27 WKID 4267,-1847800,9239756,NAD27 Conus Albers WKID 5069 - Linear Unit is feet,,-2895,-3259,-4080,-4288,-4613,-4834,-5723,-5954,-6345,-6459,,,,,,,,,,,,,,,,,,,,364,821,208,325,221,899,232,391,114,,,,,,,,,,,,,,,,,,
14283,48.01955935,-103.8580738,NAD27 WKID 4267,-1937164,9201683,NAD27 Conus Albers WKID 5069 - Linear Unit is feet,,-2877,,-4123,,-4659,,,,,,-7177,-7693,-8448,-8460,-8492,-8498,-8802,-9495,-9586,-9602,-9750,-9929,-10034,-11018,,,,,,,,,,,,,,,,516,755,12,32,5,305,693,90,17,148,179,105,985,,,,
14284,48.14208837,-103.5346431,NAD27 WKID 4267,-1854093,9239403,NAD27 Conus Albers WKID 5069 - Linear Unit is feet,,-2908,-3302,-4130,-4320,-4654,-4879,-5710,-5937,-6325,-6432,,,,,,,,,,,,,,,,,,,,394,828,190,334,225,831,226,389,107,,,,,,,,,,,,,,,,,,
14285,48.22884843,-102.9528002,NAD27 WKID 4267,-1708889,9259772,NAD27 Conus Albers WKID 5069 - Linear Unit is feet,,-1867,,,,,,,,-5216,-5328,-6200,-6837,-7502,-7522,-7573,-7602,-7876,-8572,-8692,-8703,-8966,-9148,-9283,,,,,,,,,,,,,,,112,872,637,665,20,51,28,275,696,120,10,263,183,135,,,,,
14286,48.49021014,-102.9370177,NAD27 WKID 4267,-1698130,9353666,NAD27 Conus Albers WKID 5069 - Linear Unit is feet,,-2034,-2400,-3042,-3243,-3557,-3813,-4319,-4582,-4934,-5068,-5852,-6512,-7077,-7089,-7150,-7179,-7469,-8209,-8329,-8341,-8703,-8903,-8978,-10191,,,,,,366,643,201,314,256,514,263,352,133,784,660,565,12,61,28,290,740,120,12,362,199,76,1213,,,,
14287,48.14120488,-103.5676033,NAD27 WKID 4267,-1862212,9239729,NAD27 Conus Albers WKID 5069 - Linear Unit is feet,155,-2936,-3341,-4147,-4346,-4672,-4890,-5663,-5892,-6281,-6390,,,,,,,,,,,,,,,,,,,3092,405,806,199,326,217,776,229,389,109,,,,,,,,,,,,,,,,,,
14288,48.14513662,-103.5899138,NAD27 WKID 4267,-1867577,9241584,NAD27 Conus Albers WKID 5069 - Linear Unit is feet,,-2917,-3317,-4146,-4332,-4675,-4887,-5651,-5881,-6266,-6367,,,,,,,,,,,,,,,,,,,,400,829,186,343,212,765,229,386,101,,,,,,,,,,,,,,,,,,
14289,48.11988542,-103.5525395,NAD27 WKID 4267,-1859125,9231749,NAD27 Conus Albers WKID 5069 - Linear Unit is feet,,-2957,,,-4342,-4648,-4900,,-5915,-6306,-6402,,,,,,,,,,,,,,,,,,,,,,,305,252,808,,392,96,,,,,,,,,,,,,,,,,,
14290,48.15742637,-103.5290719,NAD27 WKID 4267,-1852286,9244823,NAD27 Conus Albers WKID 5069 - Linear Unit is feet,,,,,,-4619,,,-5942,-6326,-6427,-7353,-7921,-8658,-8676,-8715,-8736,-9014,-9710,-9824,-9836,-10109,-10271,-10386,-11548,,,,,,,,,,,,,385,101,926,567,737,19,39,21,278,696,114,12,273,162,115,1162,,,,
14291,48.12836449,-103.5363896,NAD27 WKID 4267,-1854915,9234490,NAD27 Conus Albers WKID 5069 - Linear Unit is feet,,-2938,-3320,-4153,-4356,-4682,-4906,-5721,-5938,-6330,-6432,,,,,,,,,,,,,,,,,,,,382,832,204,326,224,805,217,393,102,,,,,,,,,,,,,,,,,,
14292,48.12303075,-103.5345828,NAD27 WKID 4267,-1854624,9232532,NAD27 Conus Albers WKID 5069 - Linear Unit is feet,,,-3322,-4152,-4360,,-4907,-5718,-5955,-6341,,,,,,,,,,,,,,,,,,,,,,830,207,,,810,237,386,,,,,,,,,,,,,,,,,,,
14293,48.02664763,-103.865258,NAD27 WKID 4267,-1938719,9204385,NAD27 Conus Albers WKID 5069 - Linear Unit is feet,239,-2892,,-4151,-4350,-4694,-4883,-5591,-5775,-6166,-6264,,,,,,,,,,,,,,,,,,,3131,,,200,344,189,714,184,391,98,,,,,,,,,,,,,,,,,,
14294,48.30427342,-103.2034155,NAD27 WKID 4267,-1768306,9291542,NAD27 Conus Albers WKID 5069 - Linear Unit is feet,,-2612,-2996,-3698,-3905,-4197,-4456,-5456,-5666,-6050,-6155,-7111,-7751,-8401,-8419,-8473,-8499,-8819,-9573,-9690,-9703,-10008,-10199,-10298,,,,,,,384,702,207,292,260,1000,210,385,104,956,640,650,18,54,26,320,754,117,12,306,191,99,,,,,
14295,48.13498661,-103.5349999,NAD27 WKID 4267,-1854384,9236850,NAD27 Conus Albers WKID 5069 - Linear Unit is feet,,-2915,-3302,-4118,-4314,-4650,-4877,-5697,-5937,-6325,-6425,,,,,,,,,,,,,,,,,,,,387,816,195,336,227,823,239,389,100,,,,,,,,,,,,,,,,,,
14296,48.52997867,-103.0181083,NAD27 WKID 4267,-1716885,9369444,NAD27 Conus Albers WKID 5069 - Linear Unit is feet,,-2098,-2469,-3069,-3274,-3592,-3866,-4362,-4634,-4986,-5100,-5873,-6522,-7114,-7126,-7185,-7213,-7500,-8239,-8363,-8374,-8709,,,,,,,,,371,600,206,318,273,497,271,353,114,773,649,592,12,59,28,287,739,124,11,336,,,,,,,
14297,48.34622503,-103.1242802,NAD27 WKID 4267,-1747781,9305194,NAD27 Conus Albers WKID 5069 - Linear Unit is feet,,-2185,-2563,-3244,-3458,-3785,-4030,-4987,-5207,-5586,-5704,-6563,-7225,-7851,-7870,-7921,-7945,-8233,-8951,-9073,-9086,-9406,-9592,-9708,-10991,,,,,,378,681,214,327,245,959,220,379,118,859,662,626,18,51,24,288,718,122,13,320,186,116,1283,,,,
14298,48.02206617,-103.8638714,NAD27 WKID 4267,-1938515,9202705,NAD27 Conus Albers WKID 5069 - Linear Unit is feet,,-2840,-3261,-4112,-4303,-4654,-4835,-5580,-5759,-6158,-6253,,,,,,,,,,,,,,,,,,,,421,851,191,351,181,753,178,399,95,,,,,,,,,,,,,,,,,,
14299,48.07721494,-103.5002256,NAD27 WKID 4267,-1847491,9215345,NAD27 Conus Albers WKID 5069 - Linear Unit is feet,,-2930,-3327,-4046,-4255,-4578,-4847,-5762,-5980,-6379,-6482,,-7998,-8755,-8772,-8816,-8836,-9130,-9836,-9939,-9952,-10178,-10382,-10505,-11684,,,,,,397,720,208,324,268,914,218,399,103,,,757,17,44,20,294,705,104,13,226,204,123,1179,,,,
14300,48.12711913,-103.5545006,NAD27 WKID 4267,-1859399,9234395,NAD27 Conus Albers WKID 5069 - Linear Unit is feet,,-2957,,,-4365,-4696,-4907,-5678,-5912,-6307,-6402,,,,,,,,,,,,,,,,,,,,,,,331,211,780,234,395,94,,,,,,,,,,,,,,,,,,
14301,48.47931655,-103.1974385,NAD27 WKID 4267,-1762057,9354484,NAD27 Conus Albers WKID 5069 - Linear Unit is feet,,-2433,-2815,-3512,-3713,-4040,-4285,-4963,-5193,-5572,-5694,,,-7782,-7797,-7854,-7881,-8186,-8954,-9075,-9088,-9463,-9664,-9765,-10997,-11588,-11742,-11948,,,382,698,201,327,245,679,230,379,122,,,,14,57,27,306,767,122,13,375,201,101,1232,591,155,206,
14302,48.5299286,-102.9915461,NAD27 WKID 4267,-1710400,9368947,NAD27 Conus Albers WKID 5069 - Linear Unit is feet,,-2098,-2462,-3087,-3291,-3608,-3850,-4355,-4602,-4959,-5078,-5859,-6521,-7112,-7123,-7185,-7214,-7502,-8232,-8358,-8370,-8709,-8898,-8972,-10179,,,,,,364,625,204,317,241,505,248,356,119,781,662,591,11,61,29,288,730,125,12,339,189,74,1207,,,,
14303,48.22941508,-102.9293882,NAD27 WKID 4267,-1703130,9259556,NAD27 Conus Albers WKID 5069 - Linear Unit is feet,,-1886,-2257,-2942,-3146,-3451,-3691,,,-5238,-5348,-6200,-6844,-7525,-7544,-7596,-7625,-7916,-8607,-8728,-8738,-8992,-9186,-9328,,,,,,,371,685,204,305,240,,,,111,851,645,680,20,52,29,291,691,121,11,254,194,142,,,,,
14304,48.12902762,-103.547855,NAD27 WKID 4267,-1857712,9234953,NAD27 Conus Albers WKID 5069 - Linear Unit is feet,,-2934,,-4147,-4355,-4682,-4916,-5697,-5928,-6321,-6425,,,,,,,,,,,,,,,,,,,,,,208,327,235,784,231,393,105,,,,,,,,,,,,,,,,,,
14305,48.13392883,-103.5586032,NAD27 WKID 4267,-1860211,9236930,NAD27 Conus Albers WKID 5069 - Linear Unit is feet,,-2925,-3327,-4133,-4349,-4673,-4883,-5687,-5914,-6310,-6416,,,,,,,,,,,,,,,,,,,,402,806,216,324,210,808,227,396,106,,,,,,,,,,,,,,,,,,
14306,48.14206198,-103.5744925,NAD27 WKID 4267,-1863879,9240173,NAD27 Conus Albers WKID 5069 - Linear Unit is feet,,,,,-4332,,-4878,,,-6294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14307,48.20217611,-103.5431568,NAD27 WKID 4267,-1854461,9261226,NAD27 Conus Albers WKID 5069 - Linear Unit is feet,209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14308,48.5350648,-103.0204693,NAD27 WKID 4267,-1717326,9371318,NAD27 Conus Albers WKID 5069 - Linear Unit is feet,,-2111,-2468,-3072,-3273,-3592,-3869,-4388,-4626,-4985,-5088,-5889,-6541,-7121,-7132,-7192,-7220,-7510,-8254,-8372,-8383,-8737,,,,,,,,,356,604,201,319,277,521,238,359,103,801,652,580,11,60,28,290,744,118,11,354,,,,,,,
14309,48.5053584,-103.7021706,NAD27 WKID 4267,-1884601,9373543,NAD27 Conus Albers WKID 5069 - Linear Unit is feet,,-2447,-2846,-3564,-3784,-4136,-4370,-4890,-5052,-5428,-5542,-6385,-7015,-7556,-7569,-7615,-7633,-7912,-8682,-8796,-8808,-9116,-9297,-9387,-10372,,,,,,399,718,220,353,234,523,162,376,114,843,630,541,13,46,18,279,770,114,12,307,181,90,986,,,,
14310,48.13108036,-103.5693125,NAD27 WKID 4267,-1862923,9236113,NAD27 Conus Albers WKID 5069 - Linear Unit is feet,,-2935,-3339,-4141,-4337,-4670,-4890,-5667,-5891,-6282,-6383,,,,,,,,,,,,,,,,,,,,405,801,197,333,220,788,224,391,101,,,,,,,,,,,,,,,,,,
14311,48.45083098,-103.8221449,NAD27 WKID 4267,-1915510,9356316,NAD27 Conus Albers WKID 5069 - Linear Unit is feet,,-2517,-2915,-3682,-3892,-4237,-4455,-5020,-5162,-5544,-5661,,,,,,,,,,,,,,,,,,,,397,768,209,345,218,565,143,381,117,,,,,,,,,,,,,,,,,,
14312,48.55046308,-103.0309698,NAD27 WKID 4267,-1719479,9377052,NAD27 Conus Albers WKID 5069 - Linear Unit is feet,,-2118,-2486,,,,,-4344,-4601,-4946,-5056,,,-7100,-7111,-7169,-7196,-7482,-8235,-8355,-8366,-8708,,,,,,,,,367,,,,,,257,346,109,,,,11,59,27,286,754,119,12,341,,,,,,,
14313,48.54854231,-102.9364117,NAD27 WKID 4267,-1696446,9374661,NAD27 Conus Albers WKID 5069 - Linear Unit is feet,,-2186,-2539,-3162,-3376,-3697,-3944,-4298,-4537,-4886,-4999,,,,,,,,,,,,,,,,,,,,353,622,214,320,247,354,239,350,113,,,,,,,,,,,,,,,,,,
14314,48.54086307,-103.0186037,NAD27 WKID 4267,-1716716,9373372,NAD27 Conus Albers WKID 5069 - Linear Unit is feet,,-2103,-2469,-3092,-3303,-3622,-3861,-4351,-4613,-4965,-5070,-5862,-6526,-7104,-7114,-7175,-7202,-7486,-8229,-8352,-8368,-8676,,,,,,,,,366,623,211,319,239,491,261,352,106,792,664,578,10,60,27,284,743,123,16,308,,,,,,,
14315,48.13668786,-103.5763342,NAD27 WKID 4267,-1864486,9238272,NAD27 Conus Albers WKID 5069 - Linear Unit is feet,,-2913,-3314,-4133,-4328,-4664,-4886,-5669,-5888,-6280,-6381,,,,,,,,,,,,,,,,,,,,400,820,195,336,221,782,219,392,101,,,,,,,,,,,,,,,,,,
14316,48.52279241,-103.0071737,NAD27 WKID 4267,-1714406,9366659,NAD27 Conus Albers WKID 5069 - Linear Unit is feet,,-2090,-2460,-3063,-3262,-3587,-3847,-4338,-4579,-4938,-5050,-5830,-6493,-7084,-7095,-7156,-7184,-7475,-8212,-8340,-8350,-8677,-8876,-8950,-10154,,,,,,370,603,198,325,260,493,241,359,112,780,662,592,11,61,27,291,737,128,10,327,199,73,1204,,,,
14317,48.13165969,-103.577581,NAD27 WKID 4267,-1864937,9236484,NAD27 Conus Albers WKID 5069 - Linear Unit is feet,,-2944,-3353,-4168,-4361,-4689,-4903,-5671,-5903,-6289,-6397,,,,,,,,,,,,,,,,,,,,409,815,193,327,214,768,231,387,108,,,,,,,,,,,,,,,,,,
14318,48.29753961,-104.0221245,NAD27 WKID 4267,-1969036,9305215,NAD27 Conus Albers WKID 5069 - Linear Unit is feet,,-2556,-2995,-3780,-3994,-4347,-4555,-5421,-5569,-5971,-6089,-6949,-7529,-8149,-8161,-8193,-8202,-8458,-9174,-9264,-9292,-9296,-9445,-9519,-10396,,,,,,438,785,214,353,209,867,147,402,118,860,580,620,13,32,9,256,717,90,28,4,149,74,877,,,,
14319,48.5406492,-102.9642544,NAD27 WKID 4267,-1703452,9372317,NAD27 Conus Albers WKID 5069 - Linear Unit is feet,537,-2125,-2493,-3118,-3327,-3649,-3872,-4304,-4545,-4904,-5022,,,,,,,,,,,,,,,,,,,2663,368,625,208,322,224,433,241,359,118,,,,,,,,,,,,,,,,,,
14320,48.53740984,-102.9313413,NAD27 WKID 4267,-1695501,9370562,NAD27 Conus Albers WKID 5069 - Linear Unit is feet,,-2182,,,-3371,-3687,-3933,,-4546,-4895,-5003,,,,,,,,,,,,,,,,,,,,,,,316,246,,,349,108,,,,,,,,,,,,,,,,,,
14321,48.27362932,-103.6763113,NAD27 WKID 4267,-1885042,9289591,NAD27 Conus Albers WKID 5069 - Linear Unit is feet,,-2803,,-4003,-4205,-4549,-4781,-5480,-5654,-6039,-6145,-7068,-7675,-8336,-8351,-8395,-8412,,,,,,,,,,,,,,,,202,344,232,702,174,385,106,923,607,660,16,44,16,,,,,,,,,,,,
14322,48.13391808,-103.5432551,NAD27 WKID 4267,-1856442,9236626,NAD27 Conus Albers WKID 5069 - Linear Unit is feet,,-2931,-3311,-4152,-4354,-4682,-4909,-5694,-5928,-6318,-6423,,,,,,,,,,,,,,,,,,,,380,842,201,329,227,787,234,390,105,,,,,,,,,,,,,,,,,,
14323,48.11402834,-103.5520504,NAD27 WKID 4267,-1859173,9229628,NAD27 Conus Albers WKID 5069 - Linear Unit is feet,,-2953,-3340,-4164,-4369,-4684,-4909,-5711,-5917,-6312,-6416,,,,,,,,,,,,,,,,,,,,387,824,205,315,224,807,205,395,104,,,,,,,,,,,,,,,,,,
14324,48.59166564,-103.0833593,NAD27 WKID 4267,-1731160,9392836,NAD27 Conus Albers WKID 5069 - Linear Unit is feet,,-2200,-2554,-3157,-3358,-3696,-3987,-4484,-4698,-5049,-5172,-5968,-6623,-7176,-7187,-7251,-7280,-7588,-8384,-8517,-8530,-8922,,,,,,,,,354,602,201,338,291,504,214,351,123,797,654,554,11,64,29,308,796,133,14,391,,,,,,,
14325,48.53366796,-103.0102218,NAD27 WKID 4267,-1714861,9370630,NAD27 Conus Albers WKID 5069 - Linear Unit is feet,,-2090,-2451,-3049,-3257,-3572,-3844,-4348,-4615,-4960,-5078,-5847,-6510,-7096,-7107,-7167,-7194,-7478,-8211,-8334,-8344,-8644,,,,,,,,,361,598,208,315,272,503,267,345,118,769,663,587,11,60,27,284,733,123,10,300,,,,,,,
14326,48.57301269,-103.0398489,NAD27 WKID 4267,-1721044,9385331,NAD27 Conus Albers WKID 5069 - Linear Unit is feet,,-2160,-2517,-3099,-3303,-3623,-3911,-4343,-4584,-4931,-5037,,,-7069,-7082,-7138,-7167,-7462,-8223,-8358,-8369,-8719,-8912,,,,,,,,356,582,204,320,288,478,241,347,106,,,,12,57,29,295,761,135,12,350,193,,,,,,
14327,48.13577919,-103.5843596,NAD27 WKID 4267,-1866483,9238102,NAD27 Conus Albers WKID 5069 - Linear Unit is feet,,,-3351,,-4357,-4693,-4897,-5665,-5889,-6280,-6377,,,,,,,,,,,,,,,,,,,,,,,336,204,770,224,391,97,,,,,,,,,,,,,,,,,,
14328,48.5626171,-103.0255628,NAD27 WKID 4267,-1717835,9381330,NAD27 Conus Albers WKID 5069 - Linear Unit is feet,,-2124,,,,,,,,-4884,-5004,,,,,,,-7437,-8197,-8318,-8329,-8674,-8864,,,,,,,,,,,,,,,,120,,,,,,,,759,122,11,345,189,,,,,,
14329,48.46430589,-102.9639216,NAD27 WKID 4267,-1705389,9344818,NAD27 Conus Albers WKID 5069 - Linear Unit is feet,,,,-3034,-3241,-3567,-3808,-4386,-4648,-4995,-5113,-5914,-6536,-7159,-7172,-7230,-7255,-7531,-8256,-8373,-8385,-8726,-8919,-8997,-10173,,,,,,,,207,326,241,579,262,347,118,801,622,624,13,58,26,275,726,117,12,341,192,78,1176,,,,
14330,48.46150283,-103.5397184,NAD27 WKID 4267,-1846191,9354568,NAD27 Conus Albers WKID 5069 - Linear Unit is feet,317,-2554,-2962,-3696,-3900,-4242,-4495,-5094,-5247,-5623,-5731,-6631,-7317,-7861,-7876,-7925,-7945,-8233,-8994,-9110,-9123,-9439,-9621,-9722,-10801,-11333,,,,2871,408,734,204,342,253,600,153,376,108,901,686,544,15,49,20,288,762,115,14,316,181,102,1078,533,,,
14331,48.55532247,-102.8989273,NAD27 WKID 4267,-1687117,9376435,NAD27 Conus Albers WKID 5069 - Linear Unit is feet,545,-2126,-2484,-3106,-3318,-3641,-3893,-4259,-4488,-4843,-4953,,,,,,,,,,,,,,,,,,,2671,357,622,212,322,253,365,229,354,111,,,,,,,,,,,,,,,,,,
14332,48.07022262,-103.8024026,NAD27 WKID 4267,-1921968,9218817,NAD27 Conus Albers WKID 5069 - Linear Unit is feet,170,-2926,,,-4335,-4677,-4882,,-5769,-6174,-6273,,-7747,,,,,,,,,,,,,,,,,3096,,,,341,205,,,405,100,,,,,,,,,,,,,,,,,,
